시간,채널명,시청가구수
2026-06-02 15:59:20,NS홈쇼핑,1427
2026-06-02 15:59:30,NS홈쇼핑,1437
2026-06-02 15:59:40,NS홈쇼핑,1438
2026-06-02 15:59:50,NS홈쇼핑,1433
2026-06-02 16:00:00,NS홈쇼핑,1434
2026-06-02 16:00:10,NS홈쇼핑,1432
2026-06-02 16:00:20,NS홈쇼핑,1436
2026-06-02 16:00:30,NS홈쇼핑,1441
2026-06-02 16:00:40,NS홈쇼핑,1455
2026-06-02 16:00:50,NS홈쇼핑,1460
2026-06-02 16:01:00,NS홈쇼핑,1470
2026-06-02 16:01:10,NS홈쇼핑,1484
2026-06-02 16:01:20,NS홈쇼핑,1493
2026-06-02 16:01:30,NS홈쇼핑,1491
2026-06-02 16:01:40,NS홈쇼핑,1496
2026-06-02 16:01:50,NS홈쇼핑,1472
2026-06-02 16:02:00,NS홈쇼핑,1474
2026-06-02 16:02:10,NS홈쇼핑,1467
2026-06-02 16:02:20,NS홈쇼핑,1459
2026-06-02 16:02:30,NS홈쇼핑,1462
2026-06-02 16:02:40,NS홈쇼핑,1430
2026-06-02 16:02:50,NS홈쇼핑,1412
2026-06-02 16:03:00,NS홈쇼핑,1399
2026-06-02 16:03:10,NS홈쇼핑,1406
2026-06-02 15:42:00,CJ ONSTYLE,2472
2026-06-02 15:42:10,CJ ONSTYLE,2527
2026-06-02 15:42:20,CJ ONSTYLE,2478
2026-06-02 15:42:30,CJ ONSTYLE,2498
2026-06-02 15:42:40,CJ ONSTYLE,2465
2026-06-02 15:42:50,CJ ONSTYLE,2435
2026-06-02 15:43:00,CJ ONSTYLE,2437
2026-06-02 15:43:10,CJ ONSTYLE,2477
2026-06-02 15:43:20,CJ ONSTYLE,2537
2026-06-02 15:43:30,CJ ONSTYLE,2623
2026-06-02 15:43:40,CJ ONSTYLE,2601
2026-06-02 15:43:50,CJ ONSTYLE,2591
2026-06-02 15:44:00,CJ ONSTYLE,2509
2026-06-02 15:44:10,CJ ONSTYLE,2515
2026-06-02 15:44:20,CJ ONSTYLE,2527
2026-06-02 15:44:30,CJ ONSTYLE,2491
2026-06-02 15:44:40,CJ ONSTYLE,2466
2026-06-02 15:44:50,CJ ONSTYLE,2457
2026-06-02 15:45:00,CJ ONSTYLE,2468
2026-06-02 15:45:10,CJ ONSTYLE,2515
2026-06-02 15:45:20,CJ ONSTYLE,2586
2026-06-02 15:45:30,CJ ONSTYLE,2556
2026-06-02 15:45:40,CJ ONSTYLE,2590
2026-06-02 15:45:50,CJ ONSTYLE,2573
2026-06-02 15:46:00,CJ ONSTYLE,2606
2026-06-02 15:46:10,CJ ONSTYLE,2613
2026-06-02 15:46:20,CJ ONSTYLE,2545
2026-06-02 15:46:30,CJ ONSTYLE,2428
2026-06-02 15:46:40,CJ ONSTYLE,2329
2026-06-02 15:46:50,CJ ONSTYLE,2311
2026-06-02 15:47:00,CJ ONSTYLE,2304
2026-06-02 15:47:10,CJ ONSTYLE,2290
2026-06-02 15:47:20,CJ ONSTYLE,2247
2026-06-02 15:47:30,CJ ONSTYLE,2244
2026-06-02 15:47:40,CJ ONSTYLE,2255
2026-06-02 15:47:50,CJ ONSTYLE,2278
2026-06-02 15:48:00,CJ ONSTYLE,2352
2026-06-02 15:48:10,CJ ONSTYLE,2321
2026-06-02 15:48:20,CJ ONSTYLE,2325
2026-06-02 15:48:30,CJ ONSTYLE,2325
2026-06-02 15:48:40,CJ ONSTYLE,2298
2026-06-02 15:48:50,CJ ONSTYLE,2280
2026-06-02 15:49:00,CJ ONSTYLE,2235
2026-06-02 15:49:10,CJ ONSTYLE,2226
2026-06-02 15:49:20,CJ ONSTYLE,2224
2026-06-02 15:49:30,CJ ONSTYLE,2201
2026-06-02 15:49:40,CJ ONSTYLE,2216
2026-06-02 15:49:50,CJ ONSTYLE,2182
2026-06-02 15:50:00,CJ ONSTYLE,2109
2026-06-02 15:50:10,CJ ONSTYLE,2099
2026-06-02 15:50:20,CJ ONSTYLE,2081
2026-06-02 15:50:30,CJ ONSTYLE,2099
2026-06-02 15:50:40,CJ ONSTYLE,2143
2026-06-02 15:50:50,CJ ONSTYLE,2122
2026-06-02 15:51:00,CJ ONSTYLE,2118
2026-06-02 15:51:10,CJ ONSTYLE,2131
2026-06-02 15:51:20,CJ ONSTYLE,2122
2026-06-02 15:51:30,CJ ONSTYLE,2068
2026-06-02 15:51:40,CJ ONSTYLE,1984
2026-06-02 15:51:50,CJ ONSTYLE,1963
2026-06-02 15:52:00,CJ ONSTYLE,1907
2026-06-02 15:52:10,CJ ONSTYLE,1875
2026-06-02 15:52:20,CJ ONSTYLE,1860
2026-06-02 15:52:30,CJ ONSTYLE,1810
2026-06-02 15:52:40,CJ ONSTYLE,1802
2026-06-02 15:52:50,CJ ONSTYLE,1818
2026-06-02 15:53:00,CJ ONSTYLE,1801
2026-06-02 15:53:10,CJ ONSTYLE,1753
2026-06-02 15:53:20,CJ ONSTYLE,1733
2026-06-02 15:53:30,CJ ONSTYLE,1739
2026-06-02 15:53:40,CJ ONSTYLE,1691
2026-06-02 15:53:50,CJ ONSTYLE,1649
2026-06-02 15:54:00,CJ ONSTYLE,1659
2026-06-02 15:54:10,CJ ONSTYLE,1673
2026-06-02 15:54:20,CJ ONSTYLE,1655
2026-06-02 15:54:30,CJ ONSTYLE,1631
2026-06-02 15:54:40,CJ ONSTYLE,1617
2026-06-02 15:54:50,CJ ONSTYLE,1623
2026-06-02 15:55:00,CJ ONSTYLE,1607
2026-06-02 15:55:10,CJ ONSTYLE,1622
2026-06-02 15:55:20,CJ ONSTYLE,1646
2026-06-02 15:55:30,CJ ONSTYLE,1652
2026-06-02 15:55:40,CJ ONSTYLE,1668
2026-06-02 15:55:50,CJ ONSTYLE,1684
2026-06-02 15:56:00,CJ ONSTYLE,1673
2026-06-02 15:56:10,CJ ONSTYLE,1642
2026-06-02 15:56:20,CJ ONSTYLE,1632
2026-06-02 15:56:30,CJ ONSTYLE,1626
2026-06-02 15:56:40,CJ ONSTYLE,1629
2026-06-02 15:56:50,CJ ONSTYLE,1626
